vid_id,ad_view
VID_21831,2270
VID_19381,1593
VID_272,1593
VID_1906,1593
VID_7930,3500
VID_2631,3500
VID_14335,3500
VID_19046,1593
VID_9053,1593
VID_15414,528
VID_10692,3500
VID_2308,2909
VID_11872,3500
VID_13889,1593
VID_23727,879
VID_1251,1593
VID_6245,1593
VID_20914,3500
VID_6957,3500
VID_7865,1593
VID_13304,1593
VID_11512,3500
VID_12553,1593
VID_10134,2083
VID_1632,361
VID_22907,1188
VID_10816,3500
VID_6698,3500
VID_19970,1448
VID_8792,1174
VID_2040,2772
VID_20399,3500
VID_13412,1487
VID_7928,3500
VID_16061,1593
VID_13418,3500
VID_19961,3500
VID_11194,1593
VID_4489,3500
VID_3876,2269
VID_12616,485
VID_11483,3500
VID_9194,1593
VID_7765,1593
VID_18780,1387
VID_1267,10936
VID_13432,1865
VID_13302,1593
VID_19884,1188
VID_1695,1188
VID_7157,3500
VID_20876,12622
VID_9035,2256
VID_4313,1925
VID_12180,1256
VID_1759,3500
VID_21186,1386
VID_4989,336
VID_17199,966
VID_6433,2328
VID_8740,879
VID_1647,6829
VID_16427,1472
VID_5806,1760
VID_12554,924
VID_15576,3500
VID_20879,2939
VID_20580,1093
VID_8624,3500
VID_15575,2029
VID_18564,3500
VID_13483,1569
VID_1657,3500
VID_1356,1219
VID_12108,12608
VID_6649,3171
VID_18405,1797
VID_12738,1593
VID_13092,3500
VID_14201,1593
VID_13706,1442
VID_213,1593
VID_7224,3500
VID_6884,1256
VID_9722,3500
VID_13780,1421
VID_13828,1139
VID_2817,1593
VID_11366,2990
VID_4897,1188
VID_3523,2459
VID_19135,3500
VID_14543,1188
VID_2061,3500
VID_754,1549
VID_23602,3500
VID_11632,1593
VID_14440,3500
VID_22932,1675
VID_7555,2459
VID_11213,3500
VID_2675,3500
VID_8293,3500
VID_18726,3500
VID_17484,2062
VID_18733,3500
VID_1059,2990
VID_9143,3500
VID_14665,3500
VID_4036,891
VID_3285,558
VID_18901,1188
VID_20737,1593
VID_944,1410
VID_20956,3500
VID_11068,3500
VID_8123,1188
VID_8607,3500
VID_11993,3500
VID_11216,3500
VID_21786,636
VID_12321,3500
VID_9374,1593
VID_1873,1188
VID_15341,751
VID_1094,4346
VID_19489,519
VID_13966,1188
VID_16782,1188
VID_11460,1825
VID_2282,3500
VID_18812,1424
VID_5238,3794
VID_12704,3500
VID_20650,4801
VID_16174,465
VID_14138,3500
VID_12719,1006
VID_10122,1593
VID_14697,2029
VID_9677,3794
VID_22686,1593
VID_227,1593
VID_20507,494
VID_21682,3500
VID_18441,3500
VID_997,1387
VID_12706,1593
VID_6173,1188
VID_21501,746
VID_2809,1825
VID_569,1593
VID_3634,3500
VID_3499,1188
VID_6096,3500
VID_14238,3500
VID_19675,3500
VID_9330,3500
VID_22198,3500
VID_12804,1188
VID_16080,1593
VID_7748,1593
VID_19263,3500
VID_10277,3500
VID_20198,1593
VID_3822,1159
VID_8761,3500
VID_6759,3794
VID_3481,392
VID_3094,3500
VID_16566,3500
VID_4441,6829
VID_3951,716
VID_21843,3500
VID_23364,924
VID_5251,3500
VID_1948,4322
VID_3991,1038
VID_7826,1593
VID_13676,1593
VID_18637,2069
VID_21061,1487
VID_6547,500
VID_16425,3500
VID_17266,486
VID_19690,3500
VID_14158,3500
VID_602,1188
VID_13360,1593
VID_17387,1770
VID_4906,3500
VID_22885,3500
VID_23683,1207
VID_19725,1511
VID_22041,1131
VID_5019,3500
VID_1377,1593
VID_1679,1540
VID_9286,1736
VID_19304,254
VID_666,1892
VID_10349,678
VID_1774,1487
VID_12371,3500
VID_4103,636
VID_6527,1210
VID_11443,716
VID_15490,1593
VID_18734,1188
VID_4333,1865
VID_22923,3500
VID_15571,1593
VID_7233,3500
VID_9733,3500
VID_4723,1389
VID_14095,3523
VID_10131,1487
VID_4768,2062
VID_7168,4800
VID_18644,1410
VID_17176,3500
VID_16331,1593
VID_9298,2082
VID_13873,1174
VID_13295,1188
VID_11572,1736
VID_10995,12608
VID_20031,1887
VID_14996,700
VID_22893,1593
VID_21296,1593
VID_20277,1593
VID_14778,7707
VID_383,500
VID_5827,2298
VID_7558,3794
VID_18015,1172
VID_18744,3500
VID_16266,3500
VID_17175,1925
VID_17805,3500
VID_3720,1593
VID_20491,1593
VID_2711,668
VID_10991,1410
VID_23563,746
VID_353,667
VID_23165,2459
VID_7300,603
VID_6710,3500
VID_5196,3500
VID_3730,5043
VID_20785,3500
VID_19781,1593
VID_10146,1593
VID_2518,3328
VID_840,3500
VID_4430,3500
VID_16996,829
VID_22936,3500
VID_22504,3500
VID_3750,1215
VID_3658,847
VID_22971,3500
VID_15236,1136
VID_22486,3500
VID_13954,1593
VID_8058,779
VID_663,1823
VID_3814,3500
VID_9198,1188
VID_19863,1188
VID_13398,1901
VID_17862,3500
VID_7718,3500
VID_15516,3500
VID_2296,3500
VID_22055,3500
VID_22459,924
VID_16854,1188
VID_8197,916
VID_21952,3500
VID_10129,1188
VID_3566,1232
VID_6817,1158
VID_19260,1593
VID_20553,3500
VID_22496,3500
VID_12450,1593
VID_14239,2069
VID_16804,1188
VID_6521,980
VID_5102,968
VID_16722,6911
VID_18580,1175
VID_4212,691
VID_1783,3500
VID_12206,1593
VID_21552,1593
VID_6166,1138
VID_22473,1593
VID_10843,3500
VID_7934,4435
VID_6887,1256
VID_3994,1825
VID_14111,3500
VID_12425,784
VID_2705,507
VID_22460,1387
VID_21443,3500
VID_13458,1487
VID_16706,1370
VID_11203,1593
VID_4415,3500
VID_14218,1593
VID_19113,1437
VID_19213,1593
VID_19265,1386
VID_2584,3500
VID_5236,3246
VID_1018,898
VID_17894,3500
VID_9637,3500
VID_22287,1865
VID_13596,3500
VID_6944,1473
VID_2778,3500
VID_3200,1163
VID_11241,361
VID_5901,3500
VID_14375,3500
VID_99,534
VID_2899,3500
VID_10190,3500
VID_813,1294
VID_14452,1188
VID_369,3500
VID_23168,3794
VID_5106,3500
VID_19011,1172
VID_7298,826
VID_5681,2083
VID_1855,1215
VID_21283,3123
VID_21379,1593
VID_10947,3500
VID_17615,3500
VID_2087,1593
VID_5531,1713
VID_22667,1593
VID_1296,1117
VID_3279,1825
VID_649,1825
VID_18268,1593
VID_19706,1136
VID_6399,1593
VID_19122,826
VID_4301,3500
VID_10984,5039
VID_8325,1207
VID_16691,1593
VID_11882,3500
VID_11982,3500
VID_14176,3500
VID_3065,1843
VID_22455,3500
VID_14287,739
VID_7854,3500
VID_22763,1593
VID_4563,1593
VID_15642,1593
VID_21317,1138
VID_18687,3500
VID_18552,1696
VID_5021,3500
VID_3375,1188
VID_3817,1207
VID_3366,1515
VID_8419,577
VID_1735,3500
VID_1461,1593
VID_2356,1736
VID_16448,3500
VID_9230,3523
VID_10289,3500
VID_18175,550
VID_22061,3500
VID_1168,5039
VID_22928,1487
VID_11744,1825
VID_11047,1593
VID_13591,1188
VID_14578,3500
VID_22622,3500
VID_7901,3500
VID_23021,1593
VID_9038,550
VID_13750,1593
VID_6280,3500
VID_11461,1188
VID_8873,726
VID_18990,1612
VID_17976,5039
VID_16955,5043
VID_1796,3500
VID_20921,3500
VID_1317,1335
VID_8069,3500
VID_22468,1736
VID_6926,2274
VID_4722,3500
VID_9129,3500
VID_14041,1593
VID_9932,2083
VID_9659,3500
VID_15144,1593
VID_1498,432
VID_16129,3500
VID_664,1138
VID_17580,3500
VID_21417,1219
VID_13953,1593
VID_18930,1849
VID_18139,395
VID_11415,1188
VID_19396,3500
VID_16697,1188
VID_16407,3500
VID_9074,1593
VID_4666,1593
VID_22617,2327
VID_1842,1487
VID_17391,3500
VID_2412,1188
VID_20615,1593
VID_14222,1593
VID_9588,3500
VID_16609,710
VID_17466,947
VID_1888,1177
VID_461,1593
VID_15015,9616
VID_8631,3500
VID_14646,3323
VID_10770,1188
VID_19109,3500
VID_19111,3500
VID_20186,3500
VID_1192,4285
VID_11722,3500
VID_17776,1770
VID_7549,3500
VID_15395,773
VID_13017,1138
VID_16986,3500
VID_14419,3500
VID_13921,3500
VID_6609,576
VID_12878,1825
VID_10931,2906
VID_17716,6829
VID_3255,2083
VID_1506,4435
VID_14618,1593
VID_9422,437
VID_7811,674
VID_6620,1302
VID_1477,1567
VID_3248,1593
VID_3529,773
VID_18772,924
VID_56,2083
VID_18839,1131
VID_5763,2075
VID_3368,768
VID_18344,3500
VID_23011,3500
VID_5937,3500
VID_3841,3500
VID_21398,1734
VID_8079,3500
VID_15470,784
VID_20276,1925
VID_5461,1188
VID_7124,13063
VID_5447,395
VID_1702,924
VID_14723,3500
VID_14225,1593
VID_16157,603
VID_7608,558
VID_3413,1593
VID_10219,3500
VID_19649,1188
VID_21244,1593
VID_20925,3500
VID_3686,721
VID_12169,1593
VID_7490,3500
VID_19356,1188
VID_1329,2083
VID_1649,3500
VID_10314,1593
VID_13342,3500
VID_21573,1177
VID_21226,2742
VID_18968,3500
VID_18357,1925
VID_11765,1188
VID_439,3500
VID_23407,975
VID_5598,3500
VID_23356,1215
VID_1278,3500
VID_9253,1138
VID_8203,486
VID_11006,1593
VID_5553,1188
VID_1677,347
VID_20853,3500
VID_23581,1386
VID_13212,1593
VID_13440,1138
VID_15448,1593
VID_4967,1593
VID_21754,924
VID_680,1823
VID_12637,924
VID_7914,3500
VID_12827,3500
VID_122,438
VID_17314,2184
VID_8713,1593
VID_15935,1892
VID_14442,3500
VID_8070,3500
VID_20403,3310
VID_17711,1593
VID_11615,1593
VID_15404,446
VID_3647,1207
VID_12405,1256
VID_772,1593
VID_11452,3500
VID_3410,552
VID_7056,367
VID_20509,3500
VID_11723,3500
VID_5482,1138
VID_15694,1892
VID_4324,3500
VID_1259,2965
VID_10024,1925
VID_22382,3500
VID_1073,1138
VID_5434,1159
VID_14737,3500
VID_8750,1593
VID_15308,5420
VID_16420,3500
VID_15045,3500
VID_20064,3794
VID_13568,1593
VID_2146,3500
VID_14878,1188
VID_5996,384
VID_18738,1593
VID_16932,978
VID_10894,421
VID_14710,1284
VID_8885,2595
VID_23004,3500
VID_23219,857
VID_22097,1892
VID_4297,1901
VID_16228,269
VID_15954,3794
VID_3345,1593
VID_6427,5039
VID_2718,974
VID_6546,434
VID_13082,1437
VID_5244,3794
VID_3531,1188
VID_22286,3634
VID_22485,3500
VID_12333,2205
VID_10212,3500
VID_3367,1174
VID_16618,677
VID_20425,1387
VID_15511,1593
VID_15733,1593
VID_4609,3500
VID_1226,3246
VID_13888,3500
VID_9222,1188
VID_21581,1593
VID_4465,3500
VID_5281,3500
VID_1306,1219
VID_7739,1138
VID_22195,3500
VID_18924,3500
VID_23513,1593
VID_17401,596
VID_20646,3500
VID_11904,1925
VID_4731,844
VID_5672,1138
VID_15911,3500
VID_20319,1593
VID_17444,3500
VID_18753,3523
VID_7764,1593
VID_15704,3500
VID_11545,2647
VID_19136,1208
VID_18105,3500
VID_14067,1201
VID_20812,1593
VID_21151,1593
VID_7982,3500
VID_20546,3500
VID_17720,3500
VID_16337,3500
VID_19872,1188
VID_21738,1593
VID_11905,1901
VID_4785,1736
VID_16967,2874
VID_20054,3500
VID_23759,3500
VID_5271,3500
VID_15558,1820
VID_20763,1593
VID_3691,2413
VID_10696,3500
VID_15281,272
VID_11521,1593
VID_11012,1825
VID_21215,1925
VID_14106,4405
VID_17170,3500
VID_8829,3500
VID_15648,1207
VID_2503,1138
VID_9609,568
VID_14786,3500
VID_1096,1753
VID_16946,3500
VID_538,1593
VID_21465,1593
VID_2234,3500
VID_19367,3500
VID_19713,1207
VID_17979,5039
VID_14645,2144
VID_13242,1201
VID_13615,3794
VID_13195,1593
VID_16686,1138
VID_574,1138
VID_19535,2906
VID_17822,3500
VID_9736,3500
VID_9317,1593
VID_1575,879
VID_6226,1593
VID_21053,3500
VID_7408,1825
VID_20431,1593
VID_19505,1593
VID_23365,924
VID_6007,481
VID_5185,6829
VID_6617,434
VID_9082,1593
VID_14054,1130
VID_23360,804
VID_2442,1593
VID_3786,3500
VID_7466,1593
VID_7153,5039
VID_19049,1068
VID_23260,1388
VID_14651,3255
VID_20422,3500
VID_10825,3500
VID_7545,1736
VID_14348,3500
VID_9713,3500
VID_1014,1925
VID_9113,1593
VID_11382,2069
VID_11300,1925
VID_20932,924
VID_14436,924
VID_9301,1593
VID_12523,1593
VID_12643,879
VID_12362,3500
VID_15441,1823
VID_9952,3500
VID_21767,3500
VID_12684,3500
VID_11309,4435
VID_7834,1593
VID_18002,2874
VID_9547,3500
VID_16315,3500
VID_8722,1207
VID_1399,1212
VID_237,3500
VID_18681,1335
VID_6685,3500
VID_22705,3500
VID_20836,3500
VID_10891,3500
VID_20804,3500
VID_13123,3500
VID_9458,1593
VID_8877,2669
VID_4443,1593
VID_5448,475
VID_488,924
VID_20620,783
VID_20039,1593
VID_13054,788
VID_22530,5904
VID_22322,1593
VID_20887,895
VID_6942,3246
VID_21305,1823
VID_20072,1593
VID_18181,570
VID_5565,3500
VID_4061,439
VID_19993,1593
VID_7414,1593
VID_17815,1256
VID_16441,3500
VID_6144,3500
VID_21845,1823
VID_2468,1248
VID_1196,1327
VID_20487,2144
VID_21406,1823
VID_4458,3246
VID_12222,3419
VID_20587,3500
VID_21192,1593
VID_1338,1207
VID_13631,3500
VID_425,1593
VID_23125,1294
VID_5980,3794
VID_5826,1083
VID_730,3463
VID_20191,3500
VID_9366,3500
VID_3599,1004
VID_7073,1593
VID_13754,3500
VID_2499,1207
VID_14759,3500
VID_13348,908
VID_5900,3500
VID_21942,1747
VID_23612,1593
VID_15321,664
VID_16775,3086
VID_8386,1892
VID_12887,566
VID_3074,1843
VID_17009,625
VID_18209,999
VID_16226,1215
VID_23615,3500
VID_3344,1207
VID_13034,3500
VID_23160,3468
VID_23460,3500
VID_2581,1593
VID_7813,3463
VID_1638,440
VID_21708,3500
VID_5991,1593
VID_22675,1178
VID_20488,713
VID_23492,1487
VID_22464,1403
VID_13553,1593
VID_23048,3825
VID_19463,1188
VID_2955,3500
VID_21189,615
VID_20777,879
VID_15256,2144
VID_17502,1593
VID_22886,3500
VID_17133,190
VID_18620,3328
VID_10137,349
VID_13680,1188
VID_10713,3500
VID_23376,432
VID_428,1593
VID_14166,3794
VID_17547,1188
VID_2976,1823
VID_11430,1583
VID_13121,1593
VID_16459,3500
VID_846,1593
VID_9810,3500
VID_3097,3500
VID_16503,3500
VID_296,936
VID_19267,2082
VID_13080,3500
VID_16247,2459
VID_1982,1593
VID_22880,3794
VID_14170,2083
VID_10366,1593
VID_3537,1138
VID_21066,3500
VID_4285,3500
VID_13925,3500
VID_19161,3794
VID_21216,3500
VID_2226,3500
VID_5101,1770
VID_22215,3500
VID_4278,3500
VID_19545,941
VID_16699,1188
VID_7728,1925
VID_13946,2711
VID_22301,3000
VID_490,1593
VID_14579,3500
VID_22276,738
VID_12740,1593
VID_2319,1593
VID_9097,1188
VID_15646,879
VID_3981,791
VID_12145,909
VID_15834,1593
VID_16160,1444
VID_1083,3500
VID_10805,3500
VID_3699,1159
VID_21514,1112
VID_1673,1951
VID_15239,3500
VID_898,1087
VID_11335,3500
VID_4501,3500
VID_22358,3500
VID_7092,3500
VID_19699,1593
VID_16150,1256
VID_16870,1188
VID_15804,1188
VID_11147,1593
VID_6581,1333
VID_11927,3500
VID_12471,1593
VID_16703,1138
VID_12913,1593
VID_7482,924
VID_3979,1593
VID_7010,1593
VID_5822,2459
VID_22298,3500
VID_6753,3500
VID_12787,1925
VID_11162,1823
VID_18497,1426
VID_76,543
VID_18190,1823
VID_11843,1487
VID_4089,625
VID_20298,3500
VID_9557,3500
VID_9380,3500
VID_18153,1593
VID_18060,1458
VID_20324,1593
VID_11513,1593
VID_17896,3500
VID_16060,1593
VID_15066,1797
VID_4762,3500
VID_23414,1102
VID_13269,3500
VID_4876,1318
VID_8111,1593
VID_2593,3500
VID_21549,1188
VID_6237,1493
VID_22122,3500
VID_6481,1593
VID_12717,1410
VID_20370,3500
VID_14515,3500
VID_11481,924
VID_10769,1188
VID_18296,636
VID_7639,1892
VID_18195,1823
VID_20891,1593
VID_19939,1593
VID_19388,1188
VID_20066,1916
VID_7083,1736
VID_12868,3500
VID_16004,543
VID_7698,3500
VID_18053,3500
VID_9985,3500
VID_3109,3500
VID_7784,1593
VID_16888,1188
VID_15320,324
VID_6762,3500
VID_13485,1188
VID_20969,791
VID_1615,1194
VID_13077,3500
VID_2223,3500
VID_19576,1825
VID_211,1593
VID_14157,3500
VID_16361,3500
VID_3278,1174
VID_20965,1593
VID_14397,528
VID_9552,3500
VID_14588,3500
VID_15007,1593
VID_11202,3500
VID_11824,1593
VID_2490,1188
VID_7575,3500
VID_11142,12608
VID_9984,3500
VID_3583,716
VID_14594,3246
VID_12231,2029
VID_21257,1901
VID_3275,2083
VID_7081,1593
VID_13830,3365
VID_9356,3500
VID_13975,5904
VID_2100,3500
VID_3260,1593
VID_20059,1593
VID_5915,3500
VID_7280,3500
VID_8813,1975
VID_4095,348
VID_15505,1593
VID_12419,1420
VID_2937,3500
VID_9231,1865
VID_21270,1593
VID_17847,3500
VID_11237,1370
VID_4634,3500
VID_4716,3500
VID_20265,3500
VID_18316,1487
VID_10138,1117
VID_4990,1188
VID_246,3500
VID_6841,1820
VID_17749,1736
VID_8136,1593
VID_3815,1487
VID_17244,742
VID_8194,1593
VID_21265,3500
VID_19952,1593
VID_3483,595
VID_11010,3500
VID_16542,1201
VID_12196,1403
VID_20150,5362
VID_652,1735
VID_18816,1593
VID_11495,3500
VID_20420,1593
VID_1035,3500
VID_4240,3970
VID_12148,1969
VID_2059,6829
VID_10136,991
VID_19726,1593
VID_15530,1188
VID_10512,501
VID_23099,1593
VID_18818,455
VID_18846,1593
VID_4056,1593
VID_7349,3500
VID_6296,1159
VID_22618,225
VID_5725,1309
VID_2582,1901
VID_23619,3500
VID_10774,1593
VID_1380,3500
VID_5879,4435
VID_14235,4142
VID_17019,737
VID_13630,3500
VID_2081,1593
VID_18764,1593
VID_13779,3500
VID_18791,1925
VID_7140,3500
VID_23074,1975
VID_13977,3500
VID_522,3500
VID_20567,999
VID_18521,1177
VID_12121,1215
VID_4090,1250
VID_8664,3500
VID_12236,3500
VID_16548,1593
VID_20239,1015
VID_20147,3500
VID_20823,2957
VID_19629,1748
VID_3159,1593
VID_4388,1593
VID_5729,3500
VID_16729,1593
VID_10898,1925
VID_15117,483
VID_2008,3500
VID_1992,3500
VID_20369,3500
VID_16922,3500
VID_19905,1188
VID_21924,1593
VID_1248,1284
VID_21766,3500
VID_5247,1608
VID_18615,1188
VID_2267,1593
VID_17316,1825
VID_11279,3500
VID_5552,479
VID_22352,1593
VID_15074,2600
VID_15181,1593
VID_21556,612
VID_2767,1188
VID_8827,1188
VID_1268,5043
VID_20506,1593
VID_5204,3794
VID_15122,3500
VID_21234,980
VID_21772,1765
VID_20282,550
VID_21958,3500
VID_4481,1136
VID_10596,1593
VID_18797,3500
VID_4060,1169
VID_13312,2274
VID_4275,823
VID_1473,1087
VID_12854,619
VID_2628,1403
VID_8516,1188
VID_14619,1589
VID_19598,3794
VID_20689,3500
VID_20901,618
VID_13305,1189
VID_23677,3500
VID_16068,1593
VID_17820,1208
VID_6711,3500
VID_12008,3500
VID_7139,1925
VID_22612,3500
VID_6600,1188
VID_2734,3500
VID_11114,1515
VID_15928,1318
VID_3784,1748
VID_23266,1188
VID_23458,847
VID_17606,1925
VID_14718,1593
VID_1548,221
VID_7231,6829
VID_801,1922
VID_13712,3500
VID_10166,3500
VID_5659,1593
VID_1184,5039
VID_15420,2083
VID_18814,1593
VID_10531,3500
VID_1552,1139
VID_16661,914
VID_11815,3500
VID_16106,1593
VID_10096,3328
VID_13800,1593
VID_20971,1593
VID_3761,1328
VID_17833,3500
VID_23359,1593
VID_17046,314
VID_13663,3500
VID_20421,2656
VID_21232,3500
VID_22033,3500
VID_23156,1526
VID_16525,1188
VID_12507,1593
VID_8100,1593
VID_11008,4048
VID_6241,1823
VID_3009,4800
VID_19559,3500
VID_16197,1593
VID_8132,576
VID_13790,3794
VID_18140,1188
VID_816,3500
VID_16603,1016
VID_18097,924
VID_8742,1207
VID_19665,1138
VID_17140,3365
VID_20124,1593
VID_16535,1335
VID_5137,6829
VID_14719,1593
VID_13884,1188
VID_3249,1335
VID_18283,797
VID_16543,823
VID_18133,786
VID_23731,1612
VID_11867,3500
VID_23734,2874
VID_10502,924
VID_23101,1593
VID_13526,1582
VID_22440,3500
VID_542,1593
VID_19625,3500
VID_11584,1593
VID_12516,691
VID_667,693
VID_18563,3500
VID_5462,1188
VID_12155,3500
VID_15969,349
VID_16141,1593
VID_7431,1823
VID_6528,615
VID_4795,1650
VID_6677,3500
VID_21733,2459
VID_22128,2459
VID_10638,3500
VID_19603,3500
VID_2171,1925
VID_16181,251
VID_18102,2195
VID_22722,3500
VID_21248,3500
VID_15421,446
VID_16412,3500
VID_11403,751
VID_3492,1593
VID_23244,3794
VID_9580,3500
VID_19934,3500
VID_23452,941
VID_19378,1593
VID_3257,1583
VID_14547,1405
VID_11926,17729
VID_22031,3500
VID_2878,1593
VID_11072,3500
VID_19910,286
VID_14655,1593
VID_18920,543
VID_749,486
VID_7892,1593
VID_17249,1188
VID_14434,1593
VID_17361,3500
VID_20118,3500
VID_3246,1736
VID_17983,1565
VID_19052,3500
VID_817,3500
VID_4969,1593
VID_16136,1593
VID_10245,3500
VID_17106,461
VID_11803,559
VID_22896,1593
VID_1749,1772
VID_10732,3500
VID_20461,924
VID_9295,1593
VID_13024,3500
VID_19735,1593
VID_2416,1593
VID_11799,1117
VID_1626,1164
VID_14902,234
VID_326,552
VID_14288,1177
VID_15337,486
VID_2436,1188
VID_20962,1568
VID_21022,2459
VID_8357,1159
VID_912,3500
VID_19802,1188
VID_5858,1437
VID_868,7707
VID_2938,1593
VID_7205,1619
VID_13328,3500
VID_17349,1736
VID_3587,1753
VID_9761,3500
VID_22986,1116
VID_22640,783
VID_123,1256
VID_11768,1188
VID_9948,3500
VID_23191,1138
VID_23115,1983
VID_23302,3500
VID_10448,3463
VID_3547,1335
VID_5173,1822
VID_11425,1593
VID_22512,3500
VID_13801,1593
VID_7216,3500
VID_1459,1567
VID_768,1112
VID_7874,1593
VID_17411,1593
VID_5338,1593
VID_13093,2190
VID_3562,1138
VID_20725,1593
VID_11275,3246
VID_13931,3500
VID_20614,783
VID_9151,3500
VID_21787,3500
VID_8709,3500
VID_23579,681
VID_17814,3500
VID_17607,3500
VID_4756,1736
VID_8258,1593
VID_21081,2459
VID_8426,12608
VID_1191,5043
VID_8169,1593
VID_17104,916
VID_17947,12608
VID_8778,1138
VID_8824,1370
VID_20521,1336
VID_20565,3500
VID_2345,1207
VID_11351,1188
VID_19674,3500
VID_17380,3500
VID_20501,1593
VID_10078,1661
VID_17268,3500
VID_11963,3500
VID_7177,3246
VID_12440,6380
VID_14091,1969
VID_5145,1593
VID_10483,3246
VID_1378,1593
VID_3427,1204
VID_15335,924
VID_18848,2083
VID_2755,1188
VID_1172,1256
VID_3340,510
VID_12594,1593
VID_6607,797
VID_13861,1593
VID_9705,1593
VID_5850,2459
VID_12238,3500
VID_21926,3794
VID_9487,3500
VID_20494,1825
VID_23549,1207
VID_19860,1188
VID_1150,3365
VID_5736,1117
VID_1308,1593
VID_23085,1593
VID_376,451
VID_750,3500
VID_11771,1138
VID_6200,1493
VID_1917,3076
VID_5987,3328
VID_4277,3500
VID_4291,2536
VID_3217,2742
VID_14488,1901
VID_4524,6829
VID_10322,592
VID_5870,1487
VID_5237,5039
VID_1058,3500
VID_7661,1925
VID_17233,1901
VID_2787,1212
VID_5413,3500
VID_18748,1188
VID_16983,1930
VID_9368,1593
VID_2876,1593
VID_14753,3500
VID_20024,1925
VID_22731,1657
VID_1020,1388
VID_21916,1472
VID_20316,3500
VID_10115,4800
VID_13527,434
VID_10017,1188
VID_20624,1547
VID_549,1188
VID_7929,3500
VID_21591,1593
VID_15528,1188
VID_2737,1823
VID_15198,819
VID_7845,2459
VID_5740,1117
VID_14139,1593
VID_5516,363
VID_4987,773
VID_9479,3500
VID_15816,1593
VID_11396,3500
VID_8741,801
VID_4189,1159
VID_15667,1593
VID_22288,3500
VID_16111,1593
VID_8765,3500
VID_5061,2679
VID_6224,1159
VID_5902,3794
VID_15118,1593
VID_15594,5025
VID_13664,3500
VID_5969,4800
VID_21111,1593
VID_11029,1593
VID_14023,3500
VID_18096,1410
VID_13058,2083
VID_16464,4435
VID_14895,1696
VID_2533,576
VID_20581,3500
VID_1811,2062
VID_18604,3500
VID_14864,1593
VID_13419,3500
VID_22638,3500
VID_14649,3500
VID_23103,1403
VID_13850,2990
VID_1810,641
VID_18335,1547
VID_12164,3500
VID_16549,844
VID_10235,3500
VID_19514,3500
VID_18077,1569
VID_4242,663
VID_5855,2221
VID_10617,4346
VID_824,3500
VID_14341,2534
VID_514,1138
VID_2863,3500
VID_20662,3500
VID_16730,3500
VID_2272,1770
VID_17648,1593
VID_11316,1901
VID_12996,1731
VID_3430,1825
VID_12935,3500
VID_23589,3500
VID_9862,3500
VID_8470,3500
VID_8714,7707
VID_10157,791
VID_5284,3794
VID_14780,857
VID_2091,3500
VID_11367,1593
VID_6269,1569
VID_21394,1795
VID_8748,1208
VID_8533,1593
VID_1013,718
VID_12908,1131
VID_13180,3500
VID_5182,1188
VID_104,2083
VID_14411,3500
VID_12957,3500
VID_18566,3500
VID_7049,445
VID_22563,2459
VID_13261,3500
VID_10340,1593
VID_15891,1593
VID_8103,552
VID_8461,3500
VID_7622,3500
VID_1136,1386
VID_722,1593
VID_9454,1188
VID_10912,1593
VID_9548,3500
VID_20850,3500
VID_4738,1567
VID_18978,1256
VID_8659,1593
VID_1897,1409
VID_2803,1188
VID_20017,1593
VID_12039,1256
VID_13420,3500
VID_810,3500
VID_15012,3500
VID_9473,1593
VID_21233,3500
VID_15573,872
VID_14136,1825
VID_5263,3171
VID_19147,1593
VID_6746,3794
VID_21062,3500
VID_1391,3500
VID_10695,3794
VID_10709,3500
VID_6050,1188
VID_20221,1188
VID_14590,1593
VID_23440,1753
VID_10114,1188
VID_5636,1138
VID_3714,3500
VID_14057,3500
VID_16982,3246
VID_16158,1569
VID_23018,1593
VID_14304,910
VID_11438,1188
VID_19361,1593
VID_16945,2270
VID_15325,718
VID_3164,1736
VID_13148,750
VID_11446,510
VID_1200,5039
VID_9583,3500
VID_5362,3500
VID_16290,3500
VID_6663,4800
VID_10513,3634
VID_11604,3500
VID_17853,3500
VID_9036,914
VID_487,1593
VID_6002,1188
VID_13067,2083
VID_1230,3500
VID_10247,3500
VID_20789,3500
VID_22866,1416
VID_3131,1207
VID_23112,4816
VID_7848,1593
VID_15726,1614
VID_16931,4346
VID_12027,528
VID_11663,1661
VID_5510,1188
VID_2953,1823
VID_12203,847
VID_9578,3500
VID_4927,1138
VID_17804,1569
VID_16733,2184
VID_707,576
VID_16334,3500
VID_11444,1569
VID_16944,3500
VID_406,1593
VID_11200,1593
VID_6082,3500
VID_17077,496
VID_12120,1593
VID_18751,3500
VID_22578,3500
VID_10744,3500
VID_3062,1843
VID_16724,1188
VID_18072,1333
VID_19114,3794
VID_22030,3500
VID_2269,1593
VID_13298,1335
VID_17090,576
VID_17358,3500
VID_16540,898
VID_9248,1901
VID_15585,1188
VID_19347,1256
VID_21447,6666
VID_13179,3500
VID_4715,1112
VID_16761,1138
VID_17408,1593
VID_12568,2459
VID_12409,1925
VID_19916,3500
VID_16481,592
VID_12539,1593
VID_19279,1593
VID_12943,1593
VID_4659,1593
VID_18232,380
VID_19162,2083
VID_19730,1593
VID_21800,3500
VID_9676,1188
VID_22343,1136
VID_17323,488
VID_12127,494
VID_10102,1188
VID_14077,1256
VID_1515,783
VID_18952,3500
VID_23494,1131
VID_7222,1901
VID_4804,824
VID_9600,1296
